lam_ratio,lam,mean_mse,diff_vs_best,diff_se,in_1se_band,reml_neg2ll
1.5,9015.614312570586,7079.215033553124,2.014968265290372,0.46592836901271234,False,50.17836027848534
1.5,11425.884117808895,7080.251328004704,3.0512627168687687,0.5155253083742599,False,71.24306941358373
1.5,14480.524936783147,7081.378637926956,4.178572639119738,0.555499573329782,False,93.29539453983307
1.5,18351.805451796346,7082.527201793453,5.327136505618728,0.5876276981164311,False,115.06174119748175
1.5,23258.049332526516,7083.641801512773,6.441736224937268,0.6134153476906511,False,135.6331657199189
1.5,29475.94775756986,7084.6826928655155,7.482627577679523,0.6340899487119175,False,154.427072098013
1.5,37356.16361394183,7085.624904549326,8.424839261490707,0.6506420090246788,False,171.13432266330346
1.5,47343.107384671224,7086.4562005423795,9.256135254544096,0.6638714917373727,False,185.65848295902833
1.5,60000.0,7087.1742898325465,9.97422454471016,0.6744264781873336,False,198.05507474159822
2.0,100.0,7199.507130559903,122.30706527206749,5.04427218165256,False,3944.6871567498893
2.0,126.73439348306668,7183.583451233475,106.3833859456392,4.6522639011800875,False,3298.709945206763
2.0,160.61606491520791,7168.208774944365,91.00870965653084,4.221542248511712,False,2719.1413474744186
2.0,203.55579570665742,7153.65184837887,76.45178309103467,3.762837578634907,False,2206.2575575984083
2.0,257.9752030884629,7140.154684116453,62.954618828617825,3.2888877031822497,False,1759.1397373997606
2.0,326.9433089708729,7127.9154536536735,50.71538836583786,2.813224544566491,False,1375.6544859451242
2.0,414.3496196577045,7117.07502677765,39.87496148981536,2.3490112942843746,False,1052.5216706814244
2.0,525.1234773725855,7107.709283355209,30.509218067373332,1.908113341537153,False,785.4689442235976
2.0,665.5120540853359,7099.8284683576,22.628403069765227,1.5005459556871403,False,569.458307950059
2.0,843.4326653017499,7093.383574959839,16.183509672003492,1.1344424784479303,False,398.957762199454
