lam,ratio,cp_total,cu_total,R_total,c_total,cp_off,cu_off,R_off,c_off,cp_def,cu_def,R_def,c_def
53940.17358828521,0.5,0.29709465350684894,0.9045281008342134,0.5697059679848411,0.32845265197714624,0.2381554168760847,0.7352550532040711,0.611574716310166,0.32390857545046253,0.36404396050930277,0.806145628028508,0.5793221570925828,0.4515858522976806
70415.56070730239,0.5,0.2967331982833905,1.0481267672845613,0.5669005613220446,0.283108119690668,0.23829806122469352,0.8995394033655488,0.6114843364003525,0.26491119825671,0.3640626079789073,0.9306564417339511,0.5770065774806344,0.39118904856082515
91923.1596763094,0.5,0.2965252758297377,1.2245375125243545,0.5641015781429392,0.2421528722451777,0.23844991097022175,1.1085476697971988,0.611361196030669,0.2151011791976835,0.364163570756038,1.08351828300083,0.5746286627039355,0.33609360955818685
120000.0,0.5,0.2964423484716547,1.4446385004018956,0.5614357793876877,0.20520175004970795,0.2386007135572954,1.3763650152766105,0.6112238726278357,0.17335569482586957,0.3643246552911845,1.2743513904322117,0.572325385899785,0.2858902638836682
200.0,1.0,0.30684953121051745,0.1676878736708632,0.5680645194971414,1.8298850387524142,0.24157024730613527,0.0628907568692581,0.6031594223251783,3.8411089217502843,0.36291294362871973,0.17462755495549637,0.5730242843459222,2.0782112177039167
261.08763106611656,1.0,0.3066195101440119,0.17152182788812373,0.5685134158880879,1.7876413394102035,0.24140528337944103,0.06468206401805199,0.6033468620996171,3.7321827471687934,0.36316093868065713,0.1786494314094171,0.573684818082621,2.0328132914590062
340.83375547858265,1.0,0.30633912669166996,0.1762761213559571,0.5690300768551293,1.7378367775240222,0.24121930183177553,0.06693837750902829,0.6035776868572355,3.603602459579203,0.36343425645814553,0.18364007068941454,0.5744449200766404,1.9790574850780362
444.93738902635585,1.0,0.3060037747283764,0.18215248835034803,0.5696146120352248,1.6799318938746288,0.24101395756803262,0.06976833413489676,0.6038573037102971,3.4544892114240997,0.36372640036242787,0.18981248736315487,0.5753070993460389,1.9162406299778147
580.8382443681718,1.0,0.3056096413646071,0.18939462417134018,0.5702636701154697,1.6136130721858841,0.24079197216321568,0.0733036789564768,0.6041899120080879,3.2848552158778155,0.3640279701995836,0.19742502912723608,0.5762707680942494,1.8438795314295007
758.2484062734396,1.0,0.3051536384994633,0.19829659887770676,0.5709691257147501,1.5388747977853987,0.2405570322174458,0.07770493902083782,0.6045778463832849,3.0957753168422997,0.3643268656149311,0.2067907079144862,0.577331231645357,1.761814490066887
989.8464007679534,1.0,0.30463322290799233,0.2092126344100815,0.571716668425934,1.4560938146349,0.24031361918715682,0.08316905037847931,0.6050210378976535,2.8894596979712537,0.3646086736131767,0.21828708765216523,0.5784781539154588,1.6703171842860953
1292.1832594791324,1.0,0.3040461639271646,0.22256779995312792,0.5724843691186826,1.3660833417556169,0.24006677617870142,0.08993927753097711,0.6055166847607549,2.6692095241260643,0.364857229727329,0.23236550392654393,0.5796932973471232,1.5701867254903237
1686.8653306034985,1.0,0.30339038684308123,0.23886851010617416,0.5732412574004208,1.270114619579734,0.23982181567577193,0.09831755048776725,0.6060591596659112,2.4392574315163675,0.36505544515065014,0.24955770827664578,0.580947492306026,1.462809735157409
2202.0983654741444,1.0,0.3026641159312885,0.25871111005490943,0.5739460212014903,1.1698922240604603,0.23958398448981316,0.10867913433487089,0.606640112433088,2.2045076633715883,0.36518661258035223,0.27047746808125966,0.5821971283439438,1.3501553943511444
2874.703228081056,1.0,0.30186663249166795,0.282786584311577,0.5745461469699156,1.0674715465252353,0.239358133289907,0.12148938080019953,0.60724868055413,1.9701979853165397,0.3652364557691839,0.2958146362344336,0.5833809585152605,1.2346801375971586
3752.747279189005,1.0,0.3009999688605315,0.31188001862916753,0.5749781102793622,0.9651146302464068,0.2391484785398338,0.1373222044482581,0.607871711157467,1.7415135410962836,0.36519605643775693,0.3263206239675947,0.5844186016073138,1.1191326248322655
4898.979485566359,1.0,0.3000716465971465,0.3468658808109858,0.5751695657427327,0.8650941565528655,0.2389585623906068,0.15688000582823325,0.6084939387527319,1.5231932273908808,0.3650653885626206,0.362788544841078,0.5852126825749564,1.006275952628383
