side,feature,beta,se,run,window,window_mid,first_season,last_season,lam,label,sign_convention
O,fg2_miss,-0.4969223805178926,0.05817059735832921,rolling,2012-2014,2013.0,2012,2014,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6253498746362656,0.06470426732878001,rolling,2012-2014,2013.0,2012,2014,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5202571156269638,0.1546338275346816,rolling,2012-2014,2013.0,2012,2014,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.41338054369104515,0.09133121621279577,rolling,2012-2014,2013.0,2012,2014,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.020672984791226583,0.0563810024307724,rolling,2012-2014,2013.0,2012,2014,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.4170977113902513,0.05160704893728548,rolling,2012-2014,2013.0,2012,2014,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6742772138483235,0.1408549942584834,rolling,2012-2014,2013.0,2012,2014,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7836122396702513,0.1822707146107552,rolling,2012-2014,2013.0,2012,2014,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.019629714667498785,0.12841867256812206,rolling,2012-2014,2013.0,2012,2014,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.29726226932509126,0.0784899661825055,rolling,2012-2014,2013.0,2012,2014,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.18080909101553636,0.1732171726238671,rolling,2012-2014,2013.0,2012,2014,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.18538028337652482,0.10840199170862809,rolling,2012-2014,2013.0,2012,2014,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.024703652890458096,0.07448333060327549,rolling,2012-2014,2013.0,2012,2014,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.23202291287402765,0.06275276613856676,rolling,2012-2014,2013.0,2012,2014,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.19273075583567306,0.06968709861191935,rolling,2012-2014,2013.0,2012,2014,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.3682426374862735,0.16704827128513985,rolling,2012-2014,2013.0,2012,2014,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.22317375645193652,0.09728102237588189,rolling,2012-2014,2013.0,2012,2014,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3888247669485986,0.05902820948691073,rolling,2012-2014,2013.0,2012,2014,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.11060958942718582,0.054242544951885435,rolling,2012-2014,2013.0,2012,2014,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4644575145222774,0.15064119678648533,rolling,2012-2014,2013.0,2012,2014,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4354055333410323,0.19585886176432757,rolling,2012-2014,2013.0,2012,2014,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.8680068977386235,0.13587129505095488,rolling,2012-2014,2013.0,2012,2014,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.08582289230927961,0.08312488805150611,rolling,2012-2014,2013.0,2012,2014,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.0597117108718583,0.1631610234721032,rolling,2013-2015,2014.0,2013,2015,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.06849877680595223,0.09905075141121271,rolling,2013-2015,2014.0,2013,2015,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5228436616832332,0.06909923685161323,rolling,2013-2015,2014.0,2013,2015,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.48719610030865945,0.05716938670115177,rolling,2013-2015,2014.0,2013,2015,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6786225411995326,0.0632142485470506,rolling,2013-2015,2014.0,2013,2015,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.3890687250247724,0.15285923154710954,rolling,2013-2015,2014.0,2013,2015,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.43797733963110363,0.09162106183683456,rolling,2013-2015,2014.0,2013,2015,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.0013483454809789935,0.0543529810050651,rolling,2013-2015,2014.0,2013,2015,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.37759593969681426,0.050759298690100325,rolling,2013-2015,2014.0,2013,2015,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.7466646585893837,0.13485456739700138,rolling,2013-2015,2014.0,2013,2015,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7768649457688721,0.1734966338523142,rolling,2013-2015,2014.0,2013,2015,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.15042410715225812,0.12635134080014176,rolling,2013-2015,2014.0,2013,2015,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.30978651018618386,0.0774583804145559,rolling,2013-2015,2014.0,2013,2015,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,-0.055134162242597096,0.17290239443044741,rolling,2013-2015,2014.0,2013,2015,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.1776204610160143,0.10460137570956511,rolling,2013-2015,2014.0,2013,2015,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.01253326273782377,0.07383001478381647,rolling,2013-2015,2014.0,2013,2015,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.24176723497630292,0.061914821446003444,rolling,2013-2015,2014.0,2013,2015,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.17326662717147595,0.06797976183509843,rolling,2013-2015,2014.0,2013,2015,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.5703431262475198,0.1646940291606717,rolling,2013-2015,2014.0,2013,2015,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.08338040813394385,0.09780867669539828,rolling,2013-2015,2014.0,2013,2015,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.4277974515914066,0.056929019585867706,rolling,2013-2015,2014.0,2013,2015,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.07545732664785443,0.05337534293247084,rolling,2013-2015,2014.0,2013,2015,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.3477521048846958,0.14523316361004607,rolling,2013-2015,2014.0,2013,2015,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.6136465563672524,0.18622938442775605,rolling,2013-2015,2014.0,2013,2015,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.8566538174454625,0.13435304827176478,rolling,2013-2015,2014.0,2013,2015,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.0946077311024195,0.08218037881171278,rolling,2013-2015,2014.0,2013,2015,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.0357290208138208,0.15877615765156808,rolling,2014-2016,2015.0,2014,2016,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.021214218771974082,0.09712833492151063,rolling,2014-2016,2015.0,2014,2016,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.592720290063855,0.07145905460068391,rolling,2014-2016,2015.0,2014,2016,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.523841614323928,0.06025926378436334,rolling,2014-2016,2015.0,2014,2016,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6137649481498074,0.0636706211891999,rolling,2014-2016,2015.0,2014,2016,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.41088877947545477,0.14293198526247153,rolling,2014-2016,2015.0,2014,2016,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5715825910097851,0.09443950010192548,rolling,2014-2016,2015.0,2014,2016,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.0068115695482156785,0.055011841580854905,rolling,2014-2016,2015.0,2014,2016,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.43459793547653713,0.05114007176744467,rolling,2014-2016,2015.0,2014,2016,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6326809804890718,0.1334489878358269,rolling,2014-2016,2015.0,2014,2016,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.752844715597602,0.17348244914204208,rolling,2014-2016,2015.0,2014,2016,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.20803356644756668,0.13050593543837993,rolling,2014-2016,2015.0,2014,2016,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.4187203847252863,0.08207013633532043,rolling,2014-2016,2015.0,2014,2016,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.10499418441787589,0.1685428412419492,rolling,2014-2016,2015.0,2014,2016,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.20117273226636992,0.10276440325541553,rolling,2014-2016,2015.0,2014,2016,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.06729116430835463,0.07640715574325478,rolling,2014-2016,2015.0,2014,2016,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.25788086876276,0.06512211373692892,rolling,2014-2016,2015.0,2014,2016,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.09441264484646246,0.06831336034672417,rolling,2014-2016,2015.0,2014,2016,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.3708242168801401,0.154272855132412,rolling,2014-2016,2015.0,2014,2016,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.10734724290392827,0.10071504248259051,rolling,2014-2016,2015.0,2014,2016,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.44426016971772486,0.05765431532719617,rolling,2014-2016,2015.0,2014,2016,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.15936052938887493,0.05401710258805489,rolling,2014-2016,2015.0,2014,2016,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4632170609734014,0.1445929444142109,rolling,2014-2016,2015.0,2014,2016,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.686434920458314,0.1861731656208947,rolling,2014-2016,2015.0,2014,2016,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.8379191949580425,0.13888115171124107,rolling,2014-2016,2015.0,2014,2016,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.03306289917670845,0.08728818377200873,rolling,2014-2016,2015.0,2014,2016,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.217237653590241,0.1580508333779007,rolling,2015-2017,2016.0,2015,2017,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.12447231934275316,0.09594701864246284,rolling,2015-2017,2016.0,2015,2017,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.6899227966077677,0.0722486221948363,rolling,2015-2017,2016.0,2015,2017,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.5220851286375312,0.06272420520871952,rolling,2015-2017,2016.0,2015,2017,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.5904778955859129,0.06247968121272336,rolling,2015-2017,2016.0,2015,2017,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.30638920319043744,0.1460013505807923,rolling,2015-2017,2016.0,2015,2017,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.4771031101899776,0.09544758996312551,rolling,2015-2017,2016.0,2015,2017,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.029762761125065748,0.053814634978054485,rolling,2015-2017,2016.0,2015,2017,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.34798874362184007,0.05226785554207496,rolling,2015-2017,2016.0,2015,2017,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5918136095480011,0.1316535282123975,rolling,2015-2017,2016.0,2015,2017,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7887081604552675,0.17929897371138828,rolling,2015-2017,2016.0,2015,2017,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.16372197109380004,0.13374226550085802,rolling,2015-2017,2016.0,2015,2017,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.4094978653244137,0.08407327524777244,rolling,2015-2017,2016.0,2015,2017,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.26363116900558103,0.16775086667795525,rolling,2015-2017,2016.0,2015,2017,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.2669471808540095,0.10187166352655741,rolling,2015-2017,2016.0,2015,2017,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.0844180235788006,0.07689858798741252,rolling,2015-2017,2016.0,2015,2017,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.31069477449921057,0.06749158187203248,rolling,2015-2017,2016.0,2015,2017,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.08679590380910393,0.06686496292033628,rolling,2015-2017,2016.0,2015,2017,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.31327116698940843,0.15749840670886397,rolling,2015-2017,2016.0,2015,2017,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.018286252896012545,0.10188822067436035,rolling,2015-2017,2016.0,2015,2017,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.4229423116023199,0.056430941578846885,rolling,2015-2017,2016.0,2015,2017,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.16834215266540692,0.05528032135987088,rolling,2015-2017,2016.0,2015,2017,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.49029072993646444,0.14288987265558875,rolling,2015-2017,2016.0,2015,2017,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.696057448751318,0.19234042707649696,rolling,2015-2017,2016.0,2015,2017,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9070832345726089,0.14255109929575455,rolling,2015-2017,2016.0,2015,2017,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,0.06550353550098978,0.08942057407068045,rolling,2015-2017,2016.0,2015,2017,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.8587849759117263,0.154041097042644,rolling,2016-2018,2017.0,2016,2018,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,0.07670319277300285,0.09638204754017232,rolling,2016-2018,2017.0,2016,2018,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.6700151338421918,0.07250247200332191,rolling,2016-2018,2017.0,2016,2018,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.5371512502350777,0.0645191762354912,rolling,2016-2018,2017.0,2016,2018,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.5443372391854785,0.06439434889084816,rolling,2016-2018,2017.0,2016,2018,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.3292731018184109,0.15608679354787242,rolling,2016-2018,2017.0,2016,2018,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.4756839430624158,0.1009540656923622,rolling,2016-2018,2017.0,2016,2018,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.07572890233090325,0.05358526521899335,rolling,2016-2018,2017.0,2016,2018,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.34332360835703285,0.05345857660708706,rolling,2016-2018,2017.0,2016,2018,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.45372905631927457,0.1359455653247489,rolling,2016-2018,2017.0,2016,2018,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.7688523815149829,0.18513810101974404,rolling,2016-2018,2017.0,2016,2018,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.018452189069976463,0.14313166227415325,rolling,2016-2018,2017.0,2016,2018,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.43014893314166214,0.08812359787729204,rolling,2016-2018,2017.0,2016,2018,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.09987867446530865,0.16342901925129552,rolling,2016-2018,2017.0,2016,2018,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.20071175345372474,0.1023811414762415,rolling,2016-2018,2017.0,2016,2018,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.059895167263010266,0.07703145037625216,rolling,2016-2018,2017.0,2016,2018,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.21942546925505818,0.06948199359145603,rolling,2016-2018,2017.0,2016,2018,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.1297574881835977,0.06904061695746981,rolling,2016-2018,2017.0,2016,2018,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.09084558156011865,0.1688008396636299,rolling,2016-2018,2017.0,2016,2018,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.027366148491796912,0.1075050623360482,rolling,2016-2018,2017.0,2016,2018,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.30167724825684517,0.05614516596049618,rolling,2016-2018,2017.0,2016,2018,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.16341309605794052,0.056426527053917354,rolling,2016-2018,2017.0,2016,2018,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4534172979392661,0.14666536422527304,rolling,2016-2018,2017.0,2016,2018,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.618915604983263,0.19832283453529154,rolling,2016-2018,2017.0,2016,2018,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.1753092471072737,0.15239473007331486,rolling,2016-2018,2017.0,2016,2018,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.046404134846449833,0.09386547038574847,rolling,2016-2018,2017.0,2016,2018,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9100061501740722,0.15249915150087381,rolling,2017-2019,2018.0,2017,2019,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,0.0715169321864561,0.09292578638196519,rolling,2017-2019,2018.0,2017,2019,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.601750047556967,0.07119900743436942,rolling,2017-2019,2018.0,2017,2019,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4551005283008328,0.0645997967466371,rolling,2017-2019,2018.0,2017,2019,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.5788829756618157,0.06510854888663671,rolling,2017-2019,2018.0,2017,2019,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.3657569815778131,0.17667769247109322,rolling,2017-2019,2018.0,2017,2019,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5855816720706544,0.10129016516498547,rolling,2017-2019,2018.0,2017,2019,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.0723547955134292,0.05244179248794481,rolling,2017-2019,2018.0,2017,2019,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3564153823655363,0.05263313585200144,rolling,2017-2019,2018.0,2017,2019,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5673231252148403,0.13800697055382005,rolling,2017-2019,2018.0,2017,2019,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.3661586590358219,0.19016162383626975,rolling,2017-2019,2018.0,2017,2019,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,0.08752239206848632,0.14855898374629914,rolling,2017-2019,2018.0,2017,2019,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.38817179517646594,0.08924149207851692,rolling,2017-2019,2018.0,2017,2019,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.21414039825458306,0.16144449045431764,rolling,2017-2019,2018.0,2017,2019,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.2750032547133153,0.09864465225425083,rolling,2017-2019,2018.0,2017,2019,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.09143766143664753,0.07561334518492015,rolling,2017-2019,2018.0,2017,2019,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.1863950813432419,0.06963523793625769,rolling,2017-2019,2018.0,2017,2019,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.18940931700126773,0.06991732072661189,rolling,2017-2019,2018.0,2017,2019,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.07776536462982712,0.19122798435299934,rolling,2017-2019,2018.0,2017,2019,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.01281132938263091,0.10799367399898051,rolling,2017-2019,2018.0,2017,2019,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.2700141646300038,0.054957072584051164,rolling,2017-2019,2018.0,2017,2019,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.09721628807600981,0.05552579516698999,rolling,2017-2019,2018.0,2017,2019,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.3905732950276351,0.14839981868942823,rolling,2017-2019,2018.0,2017,2019,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.505134403630651,0.20351980686256818,rolling,2017-2019,2018.0,2017,2019,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.2267691926602136,0.1577006268883112,rolling,2017-2019,2018.0,2017,2019,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.07056618331330014,0.09489844592058065,rolling,2017-2019,2018.0,2017,2019,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.7276818053944445,0.14480923743080862,rolling,2018-2020,2019.0,2018,2020,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,0.1355757824399703,0.08876873904595887,rolling,2018-2020,2019.0,2018,2020,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.49808402686863906,0.07105981397266838,rolling,2018-2020,2019.0,2018,2020,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.4005132224196821,0.06703933259368629,rolling,2018-2020,2019.0,2018,2020,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.5868759972049045,0.06700938555156974,rolling,2018-2020,2019.0,2018,2020,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.4562226490981014,0.18047784654875226,rolling,2018-2020,2019.0,2018,2020,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.6226783817370299,0.10400912644826583,rolling,2018-2020,2019.0,2018,2020,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.044823191431616116,0.05204377813871515,rolling,2018-2020,2019.0,2018,2020,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3473613796441297,0.053459661102461156,rolling,2018-2020,2019.0,2018,2020,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5181100701581031,0.14130913720216814,rolling,2018-2020,2019.0,2018,2020,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.09546365000443854,0.19061926376236285,rolling,2018-2020,2019.0,2018,2020,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.016709714069213275,0.14803197136556154,rolling,2018-2020,2019.0,2018,2020,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.3693043745541181,0.09313201395505533,rolling,2018-2020,2019.0,2018,2020,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.14505699307989933,0.1531353276994922,rolling,2018-2020,2019.0,2018,2020,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.25882128766752677,0.0940534567227365,rolling,2018-2020,2019.0,2018,2020,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,-0.10052953968714615,0.07515713908155335,rolling,2018-2020,2019.0,2018,2020,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.16363629689940606,0.07197509959315165,rolling,2018-2020,2019.0,2018,2020,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.13568894792105132,0.07193112610327032,rolling,2018-2020,2019.0,2018,2020,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.31969763318363686,0.19450641175155145,rolling,2018-2020,2019.0,2018,2020,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.13409515951173,0.11039121729360486,rolling,2018-2020,2019.0,2018,2020,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.37488591192425896,0.054511006109641644,rolling,2018-2020,2019.0,2018,2020,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.12453382712522884,0.05626870730030193,rolling,2018-2020,2019.0,2018,2020,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4340360925737376,0.15170967042015562,rolling,2018-2020,2019.0,2018,2020,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.4271167135892076,0.20416296025009945,rolling,2018-2020,2019.0,2018,2020,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.0501640972303967,0.1566800144253158,rolling,2018-2020,2019.0,2018,2020,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.1286126427625235,0.09856255750349247,rolling,2018-2020,2019.0,2018,2020,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.0897926547292291,0.13647904466104047,rolling,2019-2021,2020.0,2019,2021,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.10340910107299801,0.08616131767015818,rolling,2019-2021,2020.0,2019,2021,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5348575241159937,0.07094356641210578,rolling,2019-2021,2020.0,2019,2021,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.40388563781940723,0.06848814856329152,rolling,2019-2021,2020.0,2019,2021,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.5950694270601223,0.06718374919393819,rolling,2019-2021,2020.0,2019,2021,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.6869844855190551,0.18124583154323842,rolling,2019-2021,2020.0,2019,2021,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.6422739108065811,0.10364503162679513,rolling,2019-2021,2020.0,2019,2021,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.0157548812492114,0.05302466013623565,rolling,2019-2021,2020.0,2019,2021,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3660515936537089,0.05388391595568146,rolling,2019-2021,2020.0,2019,2021,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.5304238221750978,0.14088316762041736,rolling,2019-2021,2020.0,2019,2021,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.06795312431425655,0.21053035434429002,rolling,2019-2021,2020.0,2019,2021,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.06024461640042648,0.15139785553308244,rolling,2019-2021,2020.0,2019,2021,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.24178880208286269,0.09584647688592102,rolling,2019-2021,2020.0,2019,2021,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.259498119696888,0.14462628339295663,rolling,2019-2021,2020.0,2019,2021,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.30022088058732765,0.09144526967804979,rolling,2019-2021,2020.0,2019,2021,7113.8,3P miss (defense),D flipped: positive = good on both sides
