pool,window,side,feature,coef,se,delta,delta_se,coef_playoff,se_playoff,n_po_rows,lam_delta,side_name,stat,delta_z,sign_convention
window,2012-2014,Total,drb,0.3675,0.0936,-0.0724,0.2935,0.2952,0.2902,14592,100.0,total,DRB,-0.2465,positive = good on both sides; total = offense + defense
window,2012-2014,Total,ast,0.6093,0.0884,0.0071,0.2773,0.6165,0.2757,14592,100.0,total,AST,0.0258,positive = good on both sides; total = offense + defense
window,2012-2014,Total,tov,-1.3041,0.2536,1.7157,0.7999,0.4116,0.8021,14592,100.0,total,TOV,2.1449,positive = good on both sides; total = offense + defense
window,2012-2014,Total,stl,2.2754,0.2845,1.2069,0.9049,3.4823,0.9004,14592,100.0,total,STL,1.3338,positive = good on both sides; total = offense + defense
window,2012-2014,Total,blk,0.796,0.2069,-0.2188,0.649,0.5772,0.6418,14592,100.0,total,BLK,-0.3371,positive = good on both sides; total = offense + defense
window,2012-2014,Total,pf,-0.2948,0.1303,-0.5637,0.4812,-0.8585,0.4786,14592,100.0,total,PF,-1.1713,positive = good on both sides; total = offense + defense
window,2015-2017,O,fg3m,1.3396,0.2046,-0.0799,0.6947,1.2597,0.6892,14137,100.0,offense,3PM,-0.115,positive = good on both sides; total = offense + defense
window,2015-2017,O,fg3_miss,-0.1201,0.126,0.1042,0.4469,-0.0159,0.4438,14137,100.0,offense,3P miss,0.2331,positive = good on both sides; total = offense + defense
window,2015-2017,O,fg2m,0.7598,0.0908,-0.3146,0.3341,0.4452,0.3312,14137,100.0,offense,2PM,-0.9415,positive = good on both sides; total = offense + defense
window,2015-2017,O,fg2_miss,-0.6127,0.0809,0.3862,0.3185,-0.2265,0.3163,14137,100.0,offense,2P miss,1.2124,positive = good on both sides; total = offense + defense
window,2015-2017,O,ftm,0.5383,0.0702,-0.4077,0.2529,0.1306,0.2511,14137,100.0,offense,FTM,-1.612,positive = good on both sides; total = offense + defense
window,2015-2017,O,ft_miss,-0.1974,0.165,0.9659,0.5463,0.7686,0.5454,14137,100.0,offense,FT miss,1.7681,positive = good on both sides; total = offense + defense
window,2015-2017,O,orb,0.6159,0.1143,-0.6597,0.4036,-0.0438,0.3995,14137,100.0,offense,ORB,-1.6346,positive = good on both sides; total = offense + defense
window,2015-2017,O,drb,-0.0345,0.0601,0.4306,0.2366,0.3961,0.2331,14137,100.0,offense,DRB,1.82,positive = good on both sides; total = offense + defense
window,2015-2017,O,ast,0.4411,0.0597,0.1148,0.2206,0.5559,0.2179,14137,100.0,offense,AST,0.5207,positive = good on both sides; total = offense + defense
window,2015-2017,O,tov,-0.6868,0.1577,0.5824,0.5399,-0.1044,0.5393,14137,100.0,offense,TOV,1.0788,positive = good on both sides; total = offense + defense
window,2015-2017,O,stl,0.752,0.1852,-0.7057,0.6352,0.0464,0.6307,14137,100.0,offense,STL,-1.111,positive = good on both sides; total = offense + defense
window,2015-2017,O,blk,-0.2188,0.148,0.0487,0.557,-0.1701,0.5521,14137,100.0,offense,BLK,0.0874,positive = good on both sides; total = offense + defense
window,2015-2017,O,pf,-0.4377,0.0947,-0.4594,0.3445,-0.8971,0.3413,14137,100.0,offense,PF,-1.3334,positive = good on both sides; total = offense + defense
window,2015-2017,D,fg3m,0.3766,0.2273,0.5878,0.6959,0.9644,0.6983,14137,100.0,defense,3PM,0.8446,positive = good on both sides; total = offense + defense
window,2015-2017,D,fg3_miss,-0.3037,0.1398,-0.8345,0.4488,-1.1381,0.4503,14137,100.0,defense,3P miss,-1.8592,positive = good on both sides; total = offense + defense
window,2015-2017,D,fg2m,0.0473,0.1008,0.1308,0.3351,0.1781,0.3355,14137,100.0,defense,2PM,0.3905,positive = good on both sides; total = offense + defense
window,2015-2017,D,fg2_miss,-0.2449,0.0906,-0.107,0.3189,-0.3519,0.3195,14137,100.0,defense,2P miss,-0.3357,positive = good on both sides; total = offense + defense
window,2015-2017,D,ftm,0.1293,0.0792,-0.2241,0.2537,-0.0948,0.2545,14137,100.0,defense,FTM,-0.8835,positive = good on both sides; total = offense + defense
window,2015-2017,D,ft_miss,-0.4726,0.1879,0.8416,0.5489,0.369,0.5557,14137,100.0,defense,FT miss,1.5333,positive = good on both sides; total = offense + defense
window,2015-2017,D,orb,0.0197,0.1278,0.259,0.4053,0.2787,0.4055,14137,100.0,defense,ORB,0.639,positive = good on both sides; total = offense + defense
window,2015-2017,D,drb,0.3571,0.066,-0.1074,0.2376,0.2497,0.2358,14137,100.0,defense,DRB,-0.4519,positive = good on both sides; total = offense + defense
window,2015-2017,D,ast,0.1993,0.0662,0.1514,0.2211,0.3506,0.2203,14137,100.0,defense,AST,0.6849,positive = good on both sides; total = offense + defense
window,2015-2017,D,tov,-0.6454,0.1805,0.4233,0.5414,-0.2221,0.5484,14137,100.0,defense,TOV,0.7817,positive = good on both sides; total = offense + defense
window,2015-2017,D,stl,1.7617,0.2092,-0.1422,0.6372,1.6194,0.6402,14137,100.0,defense,STL,-0.2232,positive = good on both sides; total = offense + defense
window,2015-2017,D,blk,1.0199,0.166,-1.1352,0.5596,-0.1153,0.5599,14137,100.0,defense,BLK,-2.0286,positive = good on both sides; total = offense + defense
window,2015-2017,D,pf,0.0671,0.1054,-0.4194,0.3447,-0.3523,0.3448,14137,100.0,defense,PF,-1.2165,positive = good on both sides; total = offense + defense
window,2015-2017,Total,fg3m,1.7163,0.3057,0.5079,0.9988,2.2241,0.996,14137,100.0,total,3PM,0.5085,positive = good on both sides; total = offense + defense
window,2015-2017,Total,fg3_miss,-0.4237,0.188,-0.7303,0.6435,-1.154,0.6422,14137,100.0,total,3P miss,-1.1349,positive = good on both sides; total = offense + defense
window,2015-2017,Total,fg2m,0.8071,0.136,-0.1838,0.4718,0.6233,0.4699,14137,100.0,total,2PM,-0.3895,positive = good on both sides; total = offense + defense
window,2015-2017,Total,fg2_miss,-0.8576,0.1218,0.2791,0.4611,-0.5784,0.4592,14137,100.0,total,2P miss,0.6053,positive = good on both sides; total = offense + defense
window,2015-2017,Total,ftm,0.6676,0.106,-0.6318,0.3529,0.0358,0.3527,14137,100.0,total,FTM,-1.7902,positive = good on both sides; total = offense + defense
window,2015-2017,Total,ft_miss,-0.67,0.2494,1.8076,0.7982,1.1376,0.8015,14137,100.0,total,FT miss,2.2645,positive = good on both sides; total = offense + defense
window,2015-2017,Total,orb,0.6356,0.172,-0.4007,0.5889,0.2349,0.5851,14137,100.0,total,ORB,-0.6804,positive = good on both sides; total = offense + defense
window,2015-2017,Total,drb,0.3226,0.0902,0.3232,0.3561,0.6458,0.3524,14137,100.0,total,DRB,0.9075,positive = good on both sides; total = offense + defense
window,2015-2017,Total,ast,0.6403,0.089,0.2662,0.3094,0.9066,0.3072,14137,100.0,total,AST,0.8605,positive = good on both sides; total = offense + defense
window,2015-2017,Total,tov,-1.3322,0.239,1.0057,0.7031,-0.3265,0.7111,14137,100.0,total,TOV,1.4303,positive = good on both sides; total = offense + defense
window,2015-2017,Total,stl,2.5137,0.2808,-0.8479,0.8292,1.6658,0.8297,14137,100.0,total,STL,-1.0226,positive = good on both sides; total = offense + defense
window,2015-2017,Total,blk,0.8011,0.2229,-1.0865,0.7933,-0.2854,0.7907,14137,100.0,total,BLK,-1.3697,positive = good on both sides; total = offense + defense
window,2015-2017,Total,pf,-0.3706,0.1427,-0.8788,0.4697,-1.2494,0.4682,14137,100.0,total,PF,-1.8708,positive = good on both sides; total = offense + defense
window,2018-2020,O,fg3m,1.2565,0.1936,0.5849,0.7095,1.8414,0.7006,14514,100.0,offense,3PM,0.8244,positive = good on both sides; total = offense + defense
window,2018-2020,O,fg3_miss,-0.0974,0.1204,-1.0586,0.4311,-1.156,0.4276,14514,100.0,offense,3P miss,-2.4554,positive = good on both sides; total = offense + defense
window,2018-2020,O,fg2m,0.5603,0.0892,-0.2747,0.3271,0.2857,0.3241,14514,100.0,offense,2PM,-0.8396,positive = good on both sides; total = offense + defense
window,2018-2020,O,fg2_miss,-0.4612,0.084,-0.4898,0.2932,-0.951,0.2925,14514,100.0,offense,2P miss,-1.6702,positive = good on both sides; total = offense + defense
window,2018-2020,O,ftm,0.6113,0.0772,0.4527,0.2477,1.064,0.2451,14514,100.0,offense,FTM,1.8276,positive = good on both sides; total = offense + defense
window,2018-2020,O,ft_miss,-0.3811,0.2089,-1.1528,0.7259,-1.5339,0.719,14514,100.0,offense,FT miss,-1.5881,positive = good on both sides; total = offense + defense
window,2018-2020,O,orb,0.6967,0.1214,0.0314,0.4146,0.728,0.41,14514,100.0,offense,ORB,0.0756,positive = good on both sides; total = offense + defense
window,2018-2020,O,drb,-0.1064,0.0573,0.0995,0.2065,-0.0069,0.2035,14514,100.0,offense,DRB,0.482,positive = good on both sides; total = offense + defense
window,2018-2020,O,ast,0.4153,0.0621,-0.0973,0.2383,0.318,0.2349,14514,100.0,offense,AST,-0.4083,positive = good on both sides; total = offense + defense
window,2018-2020,O,tov,-0.6577,0.176,1.3746,0.7284,0.717,0.7228,14514,100.0,offense,TOV,1.8871,positive = good on both sides; total = offense + defense
window,2018-2020,O,stl,0.2998,0.1944,-1.0391,0.6975,-0.7392,0.6925,14514,100.0,offense,STL,-1.4897,positive = good on both sides; total = offense + defense
window,2018-2020,O,blk,-0.0277,0.1568,-0.1187,0.5577,-0.1464,0.55,14514,100.0,offense,BLK,-0.2128,positive = good on both sides; total = offense + defense
window,2018-2020,O,pf,-0.2569,0.1042,-0.317,0.39,-0.5739,0.3844,14514,100.0,offense,PF,-0.8129,positive = good on both sides; total = offense + defense
window,2018-2020,D,fg3m,0.3752,0.2119,0.5034,0.7127,0.8786,0.7094,14514,100.0,defense,3PM,0.7064,positive = good on both sides; total = offense + defense
window,2018-2020,D,fg3_miss,-0.374,0.132,-0.3355,0.4336,-0.7095,0.4342,14514,100.0,defense,3P miss,-0.7738,positive = good on both sides; total = offense + defense
window,2018-2020,D,fg2m,-0.0565,0.0994,-0.2889,0.3286,-0.3455,0.3288,14514,100.0,defense,2PM,-0.8794,positive = good on both sides; total = offense + defense
window,2018-2020,D,fg2_miss,-0.1941,0.0953,0.0001,0.294,-0.1939,0.2973,14514,100.0,defense,2P miss,0.0005,positive = good on both sides; total = offense + defense
window,2018-2020,D,ftm,0.2067,0.0874,0.371,0.2491,0.5776,0.2498,14514,100.0,defense,FTM,1.4893,positive = good on both sides; total = offense + defense
window,2018-2020,D,ft_miss,0.2235,0.2362,-1.7995,0.7286,-1.5761,0.73,14514,100.0,defense,FT miss,-2.4699,positive = good on both sides; total = offense + defense
window,2018-2020,D,orb,-0.1403,0.1342,0.1735,0.4153,0.0332,0.4152,14514,100.0,defense,ORB,0.4178,positive = good on both sides; total = offense + defense
window,2018-2020,D,drb,0.4035,0.0627,-0.1462,0.2074,0.2573,0.2062,14514,100.0,defense,DRB,-0.7048,positive = good on both sides; total = offense + defense
window,2018-2020,D,ast,0.2377,0.0683,-0.0943,0.2389,0.1435,0.2373,14514,100.0,defense,AST,-0.3945,positive = good on both sides; total = offense + defense
window,2018-2020,D,tov,-0.7911,0.1978,0.7468,0.7312,-0.0443,0.7312,14514,100.0,defense,TOV,1.0213,positive = good on both sides; total = offense + defense
window,2018-2020,D,stl,1.4148,0.2187,1.5358,0.6991,2.9506,0.7019,14514,100.0,defense,STL,2.1969,positive = good on both sides; total = offense + defense
window,2018-2020,D,blk,0.9487,0.1739,0.449,0.5596,1.3977,0.5572,14514,100.0,defense,BLK,0.8024,positive = good on both sides; total = offense + defense
window,2018-2020,D,pf,0.0027,0.1148,-0.0377,0.3928,-0.035,0.3903,14514,100.0,defense,PF,-0.0959,positive = good on both sides; total = offense + defense
window,2018-2020,Total,fg3m,1.6317,0.2876,1.0883,1.0328,2.7201,1.0242,14514,100.0,total,3PM,1.0538,positive = good on both sides; total = offense + defense
window,2018-2020,Total,fg3_miss,-0.4714,0.1785,-1.3941,0.5985,-1.8655,0.5972,14514,100.0,total,3P miss,-2.3295,positive = good on both sides; total = offense + defense
window,2018-2020,Total,fg2m,0.5038,0.1334,-0.5636,0.4471,-0.0598,0.4453,14514,100.0,total,2PM,-1.2605,positive = good on both sides; total = offense + defense
window,2018-2020,Total,fg2_miss,-0.6553,0.1265,-0.4896,0.3912,-1.1449,0.3937,14514,100.0,total,2P miss,-1.2515,positive = good on both sides; total = offense + defense
window,2018-2020,Total,ftm,0.8179,0.1166,0.8237,0.3619,1.6416,0.3607,14514,100.0,total,FTM,2.2758,positive = good on both sides; total = offense + defense
window,2018-2020,Total,ft_miss,-0.1577,0.3154,-2.9523,1.0406,-3.11,1.0364,14514,100.0,total,FT miss,-2.8371,positive = good on both sides; total = offense + defense
window,2018-2020,Total,orb,0.5563,0.1815,0.2049,0.6122,0.7612,0.6083,14514,100.0,total,ORB,0.3347,positive = good on both sides; total = offense + defense
window,2018-2020,Total,drb,0.2971,0.0855,-0.0467,0.3063,0.2504,0.3028,14514,100.0,total,DRB,-0.1523,positive = good on both sides; total = offense + defense
window,2018-2020,Total,ast,0.653,0.0923,-0.1916,0.3403,0.4615,0.3372,14514,100.0,total,AST,-0.5628,positive = good on both sides; total = offense + defense
window,2018-2020,Total,tov,-1.4488,0.2651,2.1214,1.0284,0.6727,1.0245,14514,100.0,total,TOV,2.0629,positive = good on both sides; total = offense + defense
window,2018-2020,Total,stl,1.7146,0.2929,0.4967,0.96,2.2114,0.9594,14514,100.0,total,STL,0.5174,positive = good on both sides; total = offense + defense
window,2018-2020,Total,blk,0.921,0.2339,0.3303,0.8071,1.2513,0.7999,14514,100.0,total,BLK,0.4092,positive = good on both sides; total = offense + defense
window,2018-2020,Total,pf,-0.2542,0.1559,-0.3547,0.5756,-0.6089,0.57,14514,100.0,total,PF,-0.6162,positive = good on both sides; total = offense + defense
window,2021-2023,O,fg3m,1.3138,0.1708,1.3571,0.67,2.6709,0.6654,14354,100.0,offense,3PM,2.0254,positive = good on both sides; total = offense + defense
window,2021-2023,O,fg3_miss,-0.2713,0.1123,-0.5262,0.4345,-0.7974,0.4321,14354,100.0,offense,3P miss,-1.211,positive = good on both sides; total = offense + defense
window,2021-2023,O,fg2m,0.6243,0.0833,-0.1228,0.2838,0.5015,0.2813,14354,100.0,offense,2PM,-0.4326,positive = good on both sides; total = offense + defense
window,2021-2023,O,fg2_miss,-0.4957,0.0845,0.1826,0.2882,-0.3131,0.2861,14354,100.0,offense,2P miss,0.6335,positive = good on both sides; total = offense + defense
window,2021-2023,O,ftm,0.6763,0.0749,-0.2451,0.2344,0.4312,0.2319,14354,100.0,offense,FTM,-1.0457,positive = good on both sides; total = offense + defense
window,2021-2023,O,ft_miss,-0.7757,0.2056,-0.5203,0.7013,-1.296,0.6964,14354,100.0,offense,FT miss,-0.7418,positive = good on both sides; total = offense + defense
window,2021-2023,O,orb,0.7666,0.109,0.2336,0.4061,1.0002,0.402,14354,100.0,offense,ORB,0.5753,positive = good on both sides; total = offense + defense
window,2021-2023,O,drb,-0.0037,0.0564,0.2236,0.216,0.2199,0.2128,14354,100.0,offense,DRB,1.0353,positive = good on both sides; total = offense + defense
window,2021-2023,O,ast,0.4099,0.0608,0.3273,0.2281,0.7372,0.2249,14354,100.0,offense,AST,1.435,positive = good on both sides; total = offense + defense
window,2021-2023,O,tov,-0.7192,0.1636,-0.1162,0.5756,-0.8354,0.572,14354,100.0,offense,TOV,-0.2019,positive = good on both sides; total = offense + defense
window,2021-2023,O,stl,0.5958,0.2216,-0.0546,0.7345,0.5412,0.7247,14354,100.0,offense,STL,-0.0744,positive = good on both sides; total = offense + defense
window,2021-2023,O,blk,-0.1753,0.1668,-0.1259,0.5506,-0.3011,0.5446,14354,100.0,offense,BLK,-0.2286,positive = good on both sides; total = offense + defense
window,2021-2023,O,pf,-0.144,0.1034,0.3827,0.3902,0.2387,0.3857,14354,100.0,offense,PF,0.9807,positive = good on both sides; total = offense + defense
window,2021-2023,D,fg3m,0.2775,0.1886,-0.3962,0.6741,-0.1187,0.6753,14354,100.0,defense,3PM,-0.5876,positive = good on both sides; total = offense + defense
window,2021-2023,D,fg3_miss,-0.278,0.1236,0.2697,0.4366,-0.0082,0.4381,14354,100.0,defense,3P miss,0.6177,positive = good on both sides; total = offense + defense
window,2021-2023,D,fg2m,0.1516,0.0924,0.1879,0.284,0.3394,0.2848,14354,100.0,defense,2PM,0.6615,positive = good on both sides; total = offense + defense
window,2021-2023,D,fg2_miss,-0.2513,0.095,-0.0748,0.2894,-0.3261,0.2908,14354,100.0,defense,2P miss,-0.2584,positive = good on both sides; total = offense + defense
window,2021-2023,D,ftm,0.1568,0.0837,-0.2594,0.235,-0.1026,0.2358,14354,100.0,defense,FTM,-1.104,positive = good on both sides; total = offense + defense
window,2021-2023,D,ft_miss,-0.2606,0.2314,1.7323,0.7045,1.4717,0.7081,14354,100.0,defense,FT miss,2.4589,positive = good on both sides; total = offense + defense
window,2021-2023,D,orb,-0.1727,0.1208,-0.3741,0.4082,-0.5468,0.4079,14354,100.0,defense,ORB,-0.9165,positive = good on both sides; total = offense + defense
window,2021-2023,D,drb,0.275,0.0617,0.0565,0.2163,0.3316,0.2146,14354,100.0,defense,DRB,0.2614,positive = good on both sides; total = offense + defense
window,2021-2023,D,ast,0.2488,0.0668,0.1792,0.2284,0.428,0.2269,14354,100.0,defense,AST,0.7846,positive = good on both sides; total = offense + defense
window,2021-2023,D,tov,-0.6611,0.1831,-0.9218,0.5777,-1.583,0.5805,14354,100.0,defense,TOV,-1.5956,positive = good on both sides; total = offense + defense
window,2021-2023,D,stl,1.0645,0.2475,0.3095,0.7369,1.374,0.7357,14354,100.0,defense,STL,0.42,positive = good on both sides; total = offense + defense
window,2021-2023,D,blk,1.1693,0.1849,-0.681,0.5534,0.4883,0.5543,14354,100.0,defense,BLK,-1.2306,positive = good on both sides; total = offense + defense
window,2021-2023,D,pf,0.07,0.1143,0.5244,0.3908,0.5943,0.3897,14354,100.0,defense,PF,1.3417,positive = good on both sides; total = offense + defense
window,2021-2023,Total,fg3m,1.5913,0.256,0.9609,0.9109,2.5522,0.9096,14354,100.0,total,3PM,1.0549,positive = good on both sides; total = offense + defense
window,2021-2023,Total,fg3_miss,-0.5492,0.1674,-0.2565,0.5956,-0.8057,0.5957,14354,100.0,total,3P miss,-0.4306,positive = good on both sides; total = offense + defense
window,2021-2023,Total,fg2m,0.7759,0.1244,0.0651,0.4029,0.841,0.4016,14354,100.0,total,2PM,0.1616,positive = good on both sides; total = offense + defense
window,2021-2023,Total,fg2_miss,-0.747,0.1267,0.1078,0.3998,-0.6392,0.3996,14354,100.0,total,2P miss,0.2697,positive = good on both sides; total = offense + defense
window,2021-2023,Total,ftm,0.8332,0.112,-0.5046,0.3451,0.3286,0.3437,14354,100.0,total,FTM,-1.462,positive = good on both sides; total = offense + defense
window,2021-2023,Total,ft_miss,-1.0363,0.3102,1.212,0.9681,0.1757,0.9691,14354,100.0,total,FT miss,1.2519,positive = good on both sides; total = offense + defense
window,2021-2023,Total,orb,0.5939,0.1633,-0.1405,0.5715,0.4534,0.5687,14354,100.0,total,ORB,-0.2459,positive = good on both sides; total = offense + defense
window,2021-2023,Total,drb,0.2713,0.0838,0.2801,0.3189,0.5514,0.3154,14354,100.0,total,DRB,0.8783,positive = good on both sides; total = offense + defense
window,2021-2023,Total,ast,0.6587,0.0905,0.5064,0.3254,1.1651,0.3224,14354,100.0,total,AST,1.5562,positive = good on both sides; total = offense + defense
window,2021-2023,Total,tov,-1.3803,0.2463,-1.0381,0.7867,-2.4184,0.7882,14354,100.0,total,TOV,-1.3195,positive = good on both sides; total = offense + defense
window,2021-2023,Total,stl,1.6603,0.3313,0.2549,1.0021,1.9152,0.9951,14354,100.0,total,STL,0.2544,positive = good on both sides; total = offense + defense
window,2021-2023,Total,blk,0.994,0.2484,-0.8068,0.7541,0.1872,0.7501,14354,100.0,total,BLK,-1.0699,positive = good on both sides; total = offense + defense
window,2021-2023,Total,pf,-0.074,0.1542,0.9071,0.5456,0.833,0.5422,14354,100.0,total,PF,1.6626,positive = good on both sides; total = offense + defense
window,2024-2026,O,fg3m,1.4826,0.1696,-0.2262,0.7359,1.2564,0.7313,14862,100.0,offense,3PM,-0.3074,positive = good on both sides; total = offense + defense
window,2024-2026,O,fg3_miss,-0.318,0.1102,0.2711,0.469,-0.0469,0.4667,14862,100.0,offense,3P miss,0.578,positive = good on both sides; total = offense + defense
window,2024-2026,O,fg2m,0.6575,0.0848,-0.1305,0.3262,0.5269,0.3231,14862,100.0,offense,2PM,-0.4001,positive = good on both sides; total = offense + defense
window,2024-2026,O,fg2_miss,-0.6356,0.0944,0.1584,0.368,-0.4771,0.3662,14862,100.0,offense,2P miss,0.4306,positive = good on both sides; total = offense + defense
window,2024-2026,O,ftm,0.7088,0.0799,-0.1152,0.2808,0.5937,0.2774,14862,100.0,offense,FTM,-0.4102,positive = good on both sides; total = offense + defense
window,2024-2026,O,ft_miss,-0.177,0.2394,0.6095,0.8654,0.4325,0.858,14862,100.0,offense,FT miss,0.7043,positive = good on both sides; total = offense + defense
window,2024-2026,O,orb,0.6533,0.0991,-0.4485,0.3434,0.2047,0.3405,14862,100.0,offense,ORB,-1.3061,positive = good on both sides; total = offense + defense
window,2024-2026,O,drb,0.0469,0.0603,0.0079,0.2307,0.0548,0.2268,14862,100.0,offense,DRB,0.0341,positive = good on both sides; total = offense + defense
window,2024-2026,O,ast,0.3949,0.0542,0.1701,0.1941,0.565,0.1922,14862,100.0,offense,AST,0.8764,positive = good on both sides; total = offense + defense
window,2024-2026,O,tov,-0.8832,0.1593,-0.7753,0.5893,-1.6586,0.5869,14862,100.0,offense,TOV,-1.3157,positive = good on both sides; total = offense + defense
window,2024-2026,O,stl,0.9336,0.197,-1.0674,0.6946,-0.1339,0.6884,14862,100.0,offense,STL,-1.5367,positive = good on both sides; total = offense + defense
window,2024-2026,O,blk,-0.4198,0.1524,0.5369,0.5244,0.1171,0.5189,14862,100.0,offense,BLK,1.0238,positive = good on both sides; total = offense + defense
window,2024-2026,O,pf,-0.1587,0.1064,0.5207,0.4072,0.362,0.4038,14862,100.0,offense,PF,1.2786,positive = good on both sides; total = offense + defense
window,2024-2026,D,fg3m,0.437,0.1856,-1.7684,0.7379,-1.3314,0.7382,14862,100.0,defense,3PM,-2.3965,positive = good on both sides; total = offense + defense
window,2024-2026,D,fg3_miss,-0.175,0.1203,0.8611,0.4697,0.6861,0.4707,14862,100.0,defense,3P miss,1.8333,positive = good on both sides; total = offense + defense
window,2024-2026,D,fg2m,0.092,0.0938,0.2319,0.3269,0.3239,0.3267,14862,100.0,defense,2PM,0.7093,positive = good on both sides; total = offense + defense
window,2024-2026,D,fg2_miss,-0.2265,0.1057,0.0109,0.3697,-0.2156,0.3714,14862,100.0,defense,2P miss,0.0295,positive = good on both sides; total = offense + defense
window,2024-2026,D,ftm,0.2347,0.0894,-0.3264,0.2822,-0.0917,0.2818,14862,100.0,defense,FTM,-1.1567,positive = good on both sides; total = offense + defense
window,2024-2026,D,ft_miss,0.2884,0.2692,-0.3659,0.8708,-0.0775,0.8724,14862,100.0,defense,FT miss,-0.4202,positive = good on both sides; total = offense + defense
window,2024-2026,D,orb,0.1154,0.111,-0.2722,0.3451,-0.1567,0.3459,14862,100.0,defense,ORB,-0.7887,positive = good on both sides; total = offense + defense
window,2024-2026,D,drb,0.365,0.0661,-0.1602,0.2315,0.2048,0.2293,14862,100.0,defense,DRB,-0.6923,positive = good on both sides; total = offense + defense
window,2024-2026,D,ast,0.1755,0.06,-0.0704,0.1946,0.1051,0.1947,14862,100.0,defense,AST,-0.3618,positive = good on both sides; total = offense + defense
window,2024-2026,D,tov,-1.0126,0.181,0.5923,0.5923,-0.4203,0.5966,14862,100.0,defense,TOV,0.9999,positive = good on both sides; total = offense + defense
window,2024-2026,D,stl,1.9491,0.2208,-0.4016,0.6983,1.5475,0.6996,14862,100.0,defense,STL,-0.5751,positive = good on both sides; total = offense + defense
window,2024-2026,D,blk,1.2051,0.169,-0.344,0.5278,0.8611,0.5286,14862,100.0,defense,BLK,-0.6519,positive = good on both sides; total = offense + defense
window,2024-2026,D,pf,0.1186,0.1178,0.146,0.4066,0.2646,0.407,14862,100.0,defense,PF,0.359,positive = good on both sides; total = offense + defense
window,2024-2026,Total,fg3m,1.9196,0.2538,-1.9946,1.0536,-0.075,1.0505,14862,100.0,total,3PM,-1.8931,positive = good on both sides; total = offense + defense
window,2024-2026,Total,fg3_miss,-0.493,0.1641,1.1321,0.6896,0.6392,0.6879,14862,100.0,total,3P miss,1.6419,positive = good on both sides; total = offense + defense
window,2024-2026,Total,fg2m,0.7494,0.1267,0.1014,0.4326,0.8508,0.4301,14862,100.0,total,2PM,0.2344,positive = good on both sides; total = offense + defense
window,2024-2026,Total,fg2_miss,-0.8621,0.1423,0.1693,0.486,-0.6928,0.4867,14862,100.0,total,2P miss,0.3485,positive = good on both sides; total = offense + defense
window,2024-2026,Total,ftm,0.9435,0.1197,-0.4416,0.3866,0.5019,0.3842,14862,100.0,total,FTM,-1.1423,positive = good on both sides; total = offense + defense
window,2024-2026,Total,ft_miss,0.1114,0.3592,0.2436,1.1841,0.355,1.1798,14862,100.0,total,FT miss,0.2057,positive = good on both sides; total = offense + defense
window,2024-2026,Total,orb,0.7687,0.149,-0.7207,0.5037,0.048,0.5021,14862,100.0,total,ORB,-1.4307,positive = good on both sides; total = offense + defense
window,2024-2026,Total,drb,0.4119,0.0899,-0.1524,0.3253,0.2596,0.321,14862,100.0,total,DRB,-0.4684,positive = good on both sides; total = offense + defense
window,2024-2026,Total,ast,0.5704,0.0807,0.0997,0.2788,0.6702,0.2778,14862,100.0,total,AST,0.3577,positive = good on both sides; total = offense + defense
window,2024-2026,Total,tov,-1.8958,0.2407,-0.1831,0.8343,-2.0789,0.8361,14862,100.0,total,TOV,-0.2194,positive = good on both sides; total = offense + defense
window,2024-2026,Total,stl,2.8826,0.2975,-1.469,0.9595,1.4136,0.9552,14862,100.0,total,STL,-1.531,positive = good on both sides; total = offense + defense
window,2024-2026,Total,blk,0.7853,0.2287,0.1928,0.736,0.9782,0.7334,14862,100.0,total,BLK,0.262,positive = good on both sides; total = offense + defense
window,2024-2026,Total,pf,-0.0401,0.1588,0.6667,0.5976,0.6265,0.5949,14862,100.0,total,PF,1.1156,positive = good on both sides; total = offense + defense
